,year,quarter,ent_code,ent_nombre,pob_total,pob_hombres_total,pob_mujeres_total,pet_hombres_15mas,pet_mujeres_15mas,pea_hombres,pea_mujeres,ing_prom_mes_total,ing_prom_hora_total,periodo
638,2023,2,31,Yucatán,2362608.0,1144059.0,1218549.0,883818.0,967479.0,703905.0,521605.0,6546.79384605691,42.80288796622577,2023-T2
639,2023,2,32,Zacatecas,1640096.0,782555.0,857541.0,566053.0,652118.0,420764.0,278003.0,4799.9429949368805,31.294901295061614,2023-T2
640,2023,3,1,Aguascalientes,1495667.0,714407.0,781260.0,528172.0,608478.0,400288.0,287574.0,4379.84899985886,24.619578222283284,2023-T3
641,2023,3,2,Baja California,3788603.0,1866587.0,1922016.0,1472608.0,1548897.0,1095428.0,761853.0,7014.704233039585,39.71475502359292,2023-T3
642,2023,3,3,Baja California Sur,868746.0,444056.0,424690.0,350386.0,337353.0,286374.0,189089.0,10859.71008702755,68.70630051549595,2023-T3
643,2023,3,4,Campeche,949788.0,464963.0,484825.0,350864.0,377649.0,275212.0,167939.0,7016.995750294767,40.386851136480125,2023-T3
644,2023,3,5,Coahuila,3297787.0,1631780.0,1666007.0,1238718.0,1277318.0,937116.0,589748.0,9193.354215312664,50.97842265942204,2023-T3
645,2023,3,6,Colima,745365.0,365339.0,380026.0,278660.0,301088.0,220722.0,168276.0,6817.903796686902,39.82059599217499,2023-T3
646,2023,3,7,Chiapas,5714385.0,2693724.0,3020661.0,1807104.0,2118863.0,1497443.0,724545.0,4604.445308757632,28.174526701639664,2023-T3
647,2023,3,8,Chihuahua,3851651.0,1897604.0,1954047.0,1450861.0,1529864.0,1130367.0,733699.0,7767.383853326879,45.38943531244601,2023-T3
648,2023,3,9,Ciudad de México,9301956.0,4411914.0,4890042.0,3701304.0,4202125.0,2726465.0,2185798.0,4903.874545305619,31.255104677751074,2023-T3
649,2023,3,10,Durango,1880488.0,908175.0,972313.0,654821.0,736212.0,511496.0,333780.0,7016.671509793077,42.11907202780127,2023-T3
650,2023,3,11,Guanajuato,6299962.0,2967966.0,3331996.0,2246550.0,2621918.0,1730723.0,1171731.0,4427.442044108442,26.29027534003653,2023-T3
651,2023,3,12,Guerrero,3613686.0,1699965.0,1913721.0,1212888.0,1429579.0,954646.0,711619.0,3729.070794472244,24.538914299856838,2023-T3
652,2023,3,13,Hidalgo,3209687.0,1485702.0,1723985.0,1148959.0,1390432.0,885888.0,644303.0,5011.306931257796,31.313824804398458,2023-T3
653,2023,3,14,Jalisco,8593786.0,4133466.0,4460320.0,3139169.0,3516809.0,2413181.0,1705373.0,5811.970775113421,32.83776776973989,2023-T3
654,2023,3,15,México,17499927.0,8302280.0,9197647.0,6497543.0,7429231.0,4901379.0,3437919.0,4476.495563773705,25.590767276965455,2023-T3
655,2023,3,16,Michoacán,5000129.0,2388525.0,2611604.0,1732035.0,2036780.0,1373991.0,901627.0,6534.862931816216,42.27986120480237,2023-T3
656,2023,3,17,Morelos,1977164.0,924210.0,1052954.0,725228.0,847944.0,514645.0,369467.0,2535.551320252597,15.061136788244246,2023-T3
657,2023,3,18,Nayarit,1268853.0,620993.0,647860.0,468462.0,503389.0,372947.0,261762.0,7427.90946975256,46.577314027890445,2023-T3
658,2023,3,19,Nuevo León,6116958.0,3040237.0,3076721.0,2396838.0,2471150.0,1809812.0,1151685.0,9220.800579364695,54.22776340042697,2023-T3
659,2023,3,20,Oaxaca,4313145.0,2017176.0,2295969.0,1462253.0,1748216.0,1161190.0,820330.0,3770.9968566939606,23.619047910751313,2023-T3
660,2023,3,21,Puebla,6620355.0,3086757.0,3533598.0,2297070.0,2738413.0,1815958.0,1312351.0,4437.243793626508,24.86356914536369,2023-T3
661,2023,3,22,Querétaro,2515688.0,1177952.0,1337736.0,920900.0,1078247.0,683840.0,499926.0,3474.940317143757,21.214547783187065,2023-T3
662,2023,3,23,Quintana Roo,1913192.0,944535.0,968657.0,731033.0,763874.0,586819.0,392978.0,7410.179181677088,42.63417118741926,2023-T3
663,2023,3,24,San Luis Potosí,2861049.0,1368107.0,1492942.0,1019140.0,1164453.0,793920.0,561057.0,5201.133166035747,32.34734899163867,2023-T3
664,2023,3,25,Sinaloa,3088430.0,1495153.0,1593277.0,1155885.0,1263223.0,868547.0,625180.0,8305.869578212003,51.16701738416482,2023-T3
665,2023,3,26,Sonora,2994844.0,1485018.0,1509826.0,1149975.0,1207131.0,860087.0,603668.0,6813.088158636558,40.151628357431996,2023-T3
666,2023,3,27,Tabasco,2475236.0,1192125.0,1283111.0,883669.0,973351.0,697542.0,418646.0,7050.255557121037,42.59245606653896,2023-T3
667,2023,3,28,Tamaulipas,3576222.0,1735000.0,1841222.0,1336358.0,1454791.0,1001608.0,682555.0,8093.154672123496,50.434780202199114,2023-T3
668,2023,3,29,Tlaxcala,1417143.0,671004.0,746139.0,499205.0,582359.0,390948.0,278203.0,4530.3203077118815,27.01315153100315,2023-T3
669,2023,3,30,Veracruz,8130239.0,3843262.0,4286977.0,2962505.0,3430775.0,2178040.0,1297229.0,5004.637376780442,30.995879743359254,2023-T3
670,2023,3,31,Yucatán,2381564.0,1149556.0,1232008.0,886200.0,975815.0,713386.0,501911.0,6606.432013393262,41.97836955521359,2023-T3
671,2023,3,32,Zacatecas,1645041.0,780693.0,864348.0,574578.0,652054.0,439594.0,271245.0,4759.753968951482,29.62541985886251,2023-T3
672,2023,4,1,Aguascalientes,1491953.0,710973.0,780980.0,530374.0,612664.0,391459.0,270898.0,4420.75570614079,24.766328920840007,2023-T4
673,2023,4,2,Baja California,3791901.0,1881994.0,1909907.0,1492740.0,1537732.0,1114181.0,742776.0,6642.699133623209,39.27919497697025,2023-T4
674,2023,4,3,Baja California Sur,856930.0,436243.0,420687.0,344213.0,332297.0,280880.0,189266.0,10794.874449679546,64.04563358146265,2023-T4
675,2023,4,4,Campeche,947023.0,458996.0,488027.0,348650.0,378849.0,274083.0,175217.0,7142.631731862299,42.82238188612164,2023-T4
676,2023,4,5,Coahuila,3326462.0,1639622.0,1686840.0,1253128.0,1308847.0,953782.0,633756.0,8834.880395273678,51.72597222252878,2023-T4
677,2023,4,6,Colima,742251.0,359998.0,382253.0,272316.0,300488.0,216689.0,165014.0,6738.159402645671,42.24229744759474,2023-T4
678,2023,4,7,Chiapas,5760940.0,2712727.0,3048213.0,1826245.0,2129995.0,1522583.0,720553.0,4839.881181713466,29.76188524919666,2023-T4
679,2023,4,8,Chihuahua,3868446.0,1884649.0,1983797.0,1434185.0,1554004.0,1106955.0,751037.0,7927.260228105915,46.523944728291404,2023-T4
680,2023,4,9,Ciudad de México,9314678.0,4384566.0,4930112.0,3659753.0,4275915.0,2647213.0,2199966.0,4982.461737668434,31.374119482289654,2023-T4
681,2023,4,10,Durango,1895662.0,901833.0,993829.0,647443.0,754653.0,494901.0,358662.0,6821.072006982612,45.323195290232896,2023-T4
682,2023,4,11,Guanajuato,6306505.0,2986888.0,3319617.0,2254560.0,2607508.0,1726623.0,1165305.0,4815.843310798663,28.27264652289162,2023-T4
683,2023,4,12,Guerrero,3609154.0,1690455.0,1918699.0,1214832.0,1423850.0,928249.0,728799.0,3671.6521757639225,24.409937488040807,2023-T4
684,2023,4,13,Hidalgo,3227014.0,1480892.0,1746122.0,1127167.0,1388049.0,842712.0,625024.0,5239.604711311589,34.287206254691185,2023-T4
685,2023,4,14,Jalisco,8670396.0,4159741.0,4510655.0,3191553.0,3560574.0,2420321.0,1678023.0,5630.377130753052,32.5128663564391,2023-T4
686,2023,4,15,México,17617089.0,8382397.0,9234692.0,6577198.0,7481304.0,5026182.0,3464711.0,4372.9950539845,26.04380483420703,2023-T4
687,2023,4,16,Michoacán,4955484.0,2348467.0,2607017.0,1713663.0,2016498.0,1351844.0,921181.0,6823.463353457867,45.74634452528807,2023-T4
688,2023,4,17,Morelos,1975714.0,914822.0,1060892.0,723543.0,852466.0,521981.0,388288.0,2544.7480662191915,15.563792408778486,2023-T4
689,2023,4,18,Nayarit,1275680.0,623377.0,652303.0,474102.0,510099.0,381041.0,271570.0,7937.905639183612,50.20134547785847,2023-T4
690,2023,4,19,Nuevo León,6092924.0,3029806.0,3063118.0,2385363.0,2488448.0,1804762.0,1160848.0,9247.078806659438,53.92653190967339,2023-T4
691,2023,4,20,Oaxaca,4281711.0,2000174.0,2281537.0,1443285.0,1729485.0,1147295.0,775472.0,3847.3127798586793,25.00829868391347,2023-T4
692,2023,4,21,Puebla,6565074.0,3034954.0,3530120.0,2229395.0,2724353.0,1762880.0,1270604.0,4756.306229077603,27.350705501954728,2023-T4
693,2023,4,22,Querétaro,2512390.0,1179288.0,1333102.0,914862.0,1080860.0,677533.0,502263.0,3819.983635895399,22.478832442341517,2023-T4
694,2023,4,23,Quintana Roo,1933662.0,946678.0,986984.0,736675.0,778695.0,585989.0,409938.0,7303.151822112797,46.129625135258856,2023-T4
695,2023,4,24,San Luis Potosí,2869733.0,1374834.0,1494899.0,1028736.0,1175877.0,792770.0,559005.0,5142.683825511196,32.194650865518895,2023-T4
696,2023,4,25,Sinaloa,3088878.0,1503827.0,1585051.0,1172567.0,1249426.0,875614.0,623914.0,8122.0871365018875,52.2300119132047,2023-T4
697,2023,4,26,Sonora,3002935.0,1468290.0,1534645.0,1133321.0,1223599.0,860433.0,611016.0,7405.952747337282,49.324613427069856,2023-T4
698,2023,4,27,Tabasco,2500639.0,1203386.0,1297253.0,895498.0,989640.0,712522.0,414396.0,6446.559203137099,40.47882952944445,2023-T4
699,2023,4,28,Tamaulipas,3577892.0,1721590.0,1856302.0,1329685.0,1472270.0,1007127.0,705291.0,8073.065593265254,50.97023618685346,2023-T4
700,2023,4,29,Tlaxcala,1419883.0,665198.0,754685.0,499049.0,583018.0,389412.0,279778.0,4654.419227960548,27.931618531365643,2023-T4
701,2023,4,30,Veracruz,8126037.0,3886485.0,4239552.0,2965600.0,3394191.0,2185593.0,1368690.0,4981.579978410722,31.48687196463293,2023-T4
702,2023,4,31,Yucatán,2376342.0,1139812.0,1236530.0,885371.0,983057.0,706300.0,522580.0,6720.254649374836,43.69769410830094,2023-T4
703,2023,4,32,Zacatecas,1644586.0,775315.0,869271.0,575755.0,660205.0,416919.0,262299.0,4762.350111431459,31.11658748002794,2023-T4
704,2024,1,1,Aguascalientes,1496367.0,713145.0,783222.0,537622.0,621112.0,401400.0,283181.0,5330.068467157901,29.597149813761497,2024-T1
705,2024,1,2,Baja California,3790312.0,1873626.0,1916686.0,1500231.0,1544661.0,1086799.0,731644.0,7223.9418700756105,40.638730816388914,2024-T1
706,2024,1,3,Baja California Sur,864940.0,436435.0,428505.0,335903.0,338786.0,270470.0,190315.0,11068.343265594205,68.47713061946234,2024-T1
707,2024,1,4,Campeche,947086.0,458463.0,488623.0,350334.0,380480.0,273435.0,180692.0,7814.836709310987,46.558567663629596,2024-T1
708,2024,1,5,Coahuila,3333392.0,1646726.0,1686666.0,1244132.0,1303953.0,933863.0,597299.0,9413.289668915153,54.128259401625236,2024-T1
709,2024,1,6,Colima,736226.0,354203.0,382023.0,269718.0,302567.0,210282.0,174138.0,7515.202962864545,49.68698262911047,2024-T1
710,2024,1,7,Chiapas,5748869.0,2691792.0,3057077.0,1848907.0,2193032.0,1534194.0,721243.0,5140.361880505099,29.575673584513265,2024-T1
711,2024,1,8,Chihuahua,3878898.0,1879443.0,1999455.0,1441567.0,1578447.0,1081866.0,732011.0,8456.32958828744,49.34239004074944,2024-T1
712,2024,1,9,Ciudad de México,9328730.0,4358514.0,4970216.0,3657130.0,4339569.0,2637832.0,2272205.0,5411.583094330114,35.19554492559706,2024-T1
713,2024,1,10,Durango,1881492.0,905809.0,975683.0,654693.0,748898.0,493728.0,346964.0,7545.2364649085675,48.17390712308532,2024-T1
714,2024,1,11,Guanajuato,6309252.0,2985266.0,3323986.0,2238670.0,2611234.0,1716793.0,1171019.0,5012.7830773933265,29.071789187707015,2024-T1
715,2024,1,12,Guerrero,3612283.0,1702160.0,1910123.0,1224720.0,1429767.0,925463.0,710950.0,4566.928669830851,29.669731497667676,2024-T1
716,2024,1,13,Hidalgo,3228522.0,1492374.0,1736148.0,1132827.0,1374135.0,852007.0,615753.0,5280.2397868264425,33.61714466912208,2024-T1
717,2024,1,14,Jalisco,8685291.0,4168981.0,4516310.0,3219666.0,3565845.0,2443570.0,1649033.0,6360.035199054148,36.39796689452231,2024-T1
718,2024,1,15,México,17630116.0,8434619.0,9195497.0,6575513.0,7433831.0,4943273.0,3385400.0,4537.29053087214,26.48063856607861,2024-T1
719,2024,1,16,Michoacán,4971085.0,2369587.0,2601498.0,1723602.0,2012304.0,1363788.0,943362.0,7095.100859084555,45.283842031166074,2024-T1
720,2024,1,17,Morelos,1972529.0,911861.0,1060668.0,727749.0,859275.0,516811.0,385222.0,2768.0477491611937,16.368025026282034,2024-T1
721,2024,1,18,Nayarit,1262051.0,621032.0,641019.0,474207.0,504870.0,382990.0,271196.0,8651.284557701034,54.31115572714359,2024-T1
722,2024,1,19,Nuevo León,6111879.0,3052260.0,3059619.0,2417096.0,2483921.0,1816598.0,1170476.0,9441.38693512403,55.04108113995844,2024-T1
723,2024,1,20,Oaxaca,4291604.0,2009164.0,2282440.0,1448045.0,1739398.0,1117190.0,753416.0,3891.345937949259,25.628386312692957,2024-T1
724,2024,1,21,Puebla,6565741.0,3046643.0,3519098.0,2241914.0,2719583.0,1782879.0,1234493.0,4871.869431486133,28.169533168198054,2024-T1
725,2024,1,22,Querétaro,2521617.0,1183084.0,1338533.0,921309.0,1090537.0,669595.0,511245.0,4108.915811293707,24.49569951293324,2024-T1
726,2024,1,23,Quintana Roo,1916929.0,932840.0,984089.0,722441.0,778084.0,583587.0,396951.0,7940.968269938548,46.44174905967124,2024-T1
727,2024,1,24,San Luis Potosí,2888485.0,1373870.0,1514615.0,1028491.0,1185694.0,787117.0,551318.0,5777.115391615976,35.35192781668759,2024-T1
728,2024,1,25,Sinaloa,3088845.0,1487892.0,1600953.0,1154898.0,1270068.0,853383.0,628412.0,8192.68877261578,55.21273475547005,2024-T1
729,2024,1,26,Sonora,3004700.0,1501478.0,1503222.0,1157511.0,1211764.0,844803.0,597455.0,7451.874641162633,43.15872076297083,2024-T1
730,2024,1,27,Tabasco,2506364.0,1203544.0,1302820.0,897887.0,1011382.0,711649.0,406633.0,7490.482700704786,44.248923666970974,2024-T1
731,2024,1,28,Tamaulipas,3563358.0,1706088.0,1857270.0,1312791.0,1464640.0,987094.0,680797.0,8508.46389983377,51.61714993828387,2024-T1
732,2024,1,29,Tlaxcala,1436830.0,666654.0,770176.0,503291.0,592037.0,385066.0,286373.0,4883.47200787341,28.621100342770145,2024-T1
733,2024,1,30,Veracruz,8117691.0,3797377.0,4320314.0,2904066.0,3456469.0,2209397.0,1361998.0,5777.5088969450835,34.172852171807264,2024-T1
734,2024,1,31,Yucatán,2377894.0,1139906.0,1237988.0,894811.0,986699.0,707031.0,510331.0,6995.5018526730355,46.82800115940504,2024-T1
735,2024,1,32,Zacatecas,1644312.0,769370.0,874942.0,580120.0,665956.0,421852.0,265790.0,5030.198872223726,31.473105258944546,2024-T1
736,2024,2,1,Aguascalientes,1500835.0,715279.0,785556.0,538827.0,620537.0,396758.0,279092.0,4720.069634168374,26.423886370498302,2024-T2
737,2024,2,2,Baja California,3784589.0,1851661.0,1932928.0,1481047.0,1558492.0,1094020.0,751171.0,7320.059085349715,42.06839310981097,2024-T2
738,2024,2,3,Baja California Sur,876655.0,444228.0,432427.0,342032.0,337163.0,278095.0,189180.0,11351.867698981136,70.00486925122479,2024-T2
739,2024,2,4,Campeche,947329.0,459918.0,487411.0,349429.0,377459.0,274183.0,174463.0,8227.4296845682,49.6949787092519,2024-T2
740,2024,2,5,Coahuila,3344327.0,1654386.0,1689941.0,1248211.0,1301985.0,954480.0,612778.0,9459.464592908907,54.395188444496135,2024-T2
741,2024,2,6,Colima,736922.0,349830.0,387092.0,270448.0,305319.0,209795.0,166693.0,7117.2041466439105,42.99600553721587,2024-T2
742,2024,2,7,Chiapas,5790972.0,2679629.0,3111343.0,1865222.0,2241676.0,1515340.0,720294.0,5250.2897689496,31.495737320317996,2024-T2
743,2024,2,8,Chihuahua,3851286.0,1847465.0,2003821.0,1414745.0,1570201.0,1079871.0,759344.0,7997.230209020767,48.62095498370241,2024-T2
744,2024,2,9,Ciudad de México,9324702.0,4338623.0,4986079.0,3660246.0,4355221.0,2659550.0,2378223.0,6103.060654220861,38.883799182824845,2024-T2
745,2024,2,10,Durango,1891737.0,907282.0,984455.0,662203.0,762659.0,501759.0,351943.0,7438.698720730103,47.058809804095986,2024-T2
746,2024,2,11,Guanajuato,6334642.0,2969761.0,3364881.0,2202990.0,2639777.0,1681859.0,1237839.0,4695.6700866895,28.489989551092897,2024-T2
747,2024,2,12,Guerrero,3605206.0,1697009.0,1908197.0,1203384.0,1416165.0,920636.0,672136.0,4802.473470734346,30.430681968436044,2024-T2
748,2024,2,13,Hidalgo,3243264.0,1504586.0,1738678.0,1132704.0,1371434.0,852805.0,630706.0,5365.34553589011,34.402073926841325,2024-T2
749,2024,2,14,Jalisco,8705996.0,4182539.0,4523457.0,3210059.0,3571312.0,2439288.0,1621367.0,6286.310129580121,36.38348741943704,2024-T2
750,2024,2,15,México,17680769.0,8463068.0,9217701.0,6600873.0,7429026.0,5033661.0,3407256.0,4330.570769699822,25.439828251446244,2024-T2
751,2024,2,16,Michoacán,4947478.0,2359214.0,2588264.0,1711780.0,2001853.0,1361061.0,926987.0,7086.602761906625,47.695390866954774,2024-T2
752,2024,2,17,Morelos,1982410.0,929476.0,1052934.0,729330.0,854859.0,512038.0,375117.0,2630.840026982269,16.368856916817652,2024-T2
753,2024,2,18,Nayarit,1252660.0,615893.0,636767.0,473713.0,500014.0,372539.0,274077.0,8604.329014749674,54.00968348788983,2024-T2
754,2024,2,19,Nuevo León,6131075.0,3028984.0,3102091.0,2386366.0,2502418.0,1816852.0,1195737.0,9357.996344644851,54.459410846838715,2024-T2
755,2024,2,20,Oaxaca,4294933.0,2023382.0,2271551.0,1467692.0,1745311.0,1127565.0,758575.0,4222.1971093321545,27.47979595912346,2024-T2
756,2024,2,21,Puebla,6584124.0,3083322.0,3500802.0,2265618.0,2704410.0,1807931.0,1246913.0,4949.411078105513,29.004248690773004,2024-T2
757,2024,2,22,Querétaro,2533117.0,1198265.0,1334852.0,931189.0,1085246.0,685695.0,503471.0,3826.2209203790812,22.5116380684145,2024-T2
758,2024,2,23,Quintana Roo,1904970.0,913688.0,991282.0,714303.0,785853.0,574344.0,410763.0,7699.445844845022,44.57933878022666,2024-T2
759,2024,2,24,San Luis Potosí,2880652.0,1370547.0,1510105.0,1032477.0,1185932.0,787247.0,557568.0,5768.561945483209,37.041594756661844,2024-T2
760,2024,2,25,Sinaloa,3092064.0,1486477.0,1605587.0,1147961.0,1279987.0,853474.0,652339.0,8251.304618843662,55.51127400161416,2024-T2
761,2024,2,26,Sonora,3049163.0,1511164.0,1537999.0,1165416.0,1228988.0,851712.0,630062.0,7495.025297363761,45.10224360165334,2024-T2
762,2024,2,27,Tabasco,2515652.0,1208278.0,1307374.0,915115.0,1019910.0,709614.0,398141.0,6762.859597740879,43.487313448433795,2024-T2
763,2024,2,28,Tamaulipas,3557753.0,1683940.0,1873813.0,1292149.0,1463573.0,976861.0,692304.0,8464.810209242192,53.45858642633097,2024-T2
764,2024,2,29,Tlaxcala,1475944.0,692493.0,783451.0,512747.0,602437.0,398707.0,287028.0,5329.534852745302,31.78718503555609,2024-T2
